,HRV RMSSD,HRV RMSSD Timestamp
8856,,18.81
8857,,18.82
8858,,18.82
8859,,18.82
8860,,18.83
8861,,18.83
8862,,18.84
8863,,18.84
8864,,18.84
8865,,18.85
8866,,18.85
8867,,18.86
8868,,18.86
8869,,18.86
8870,,18.87
8871,,18.87
8872,,18.88
8873,,18.88
8874,,18.88
8875,,18.89
8876,,18.89
8877,,18.9
8878,,18.9
8879,,18.9
8880,,18.91
8881,,18.91
8882,,18.92
8883,,18.92
8884,,18.92
8885,,18.93
8886,,18.93
8887,,18.93
8888,,18.94
8889,,18.94
8890,,18.95
8891,,18.95
8892,,18.96
8893,,18.96
8894,,18.96
8895,,18.97
8896,,18.97
8897,,18.98
8898,,18.98
8899,,18.98
8900,,18.99
8901,,18.99
8902,,19.0
8903,,19.0
8904,,19.0
8905,,19.01
8906,,19.01
8907,,19.02
8908,,19.02
8909,,19.02
8910,,19.03
8911,,19.03
8912,,19.04
8913,,19.04
8914,,19.04
8915,,19.05
8916,,19.05
8917,,19.06
8918,,19.06
8919,,19.06
8920,,19.07
8921,,19.07
8922,,19.08
8923,,19.08
8924,,19.08
8925,,19.09
8926,,19.09
8927,,19.1
8928,,19.1
8929,,19.1
8930,,19.11
8931,,19.11
8932,,19.12
8933,,19.12
8934,,19.12
8935,,19.13
8936,,19.13
8937,,19.14
8938,,19.14
8939,,19.14
8940,,19.15
8941,,19.15
8942,,19.16
8943,,19.16
8944,,19.16
8945,,19.17
8946,,19.17
8947,,19.18
8948,,19.18
8949,,19.18
8950,,19.19
8951,,19.19
8952,,19.19
8953,,19.2
8954,,19.2
8955,,19.21
8956,,19.21
8957,,19.22
8958,,19.22
8959,,19.22
8960,,19.23
8961,,19.23
8962,,19.24
8963,,19.24
8964,,19.24
8965,,19.25
8966,,19.25
8967,,19.26
8968,,19.26
8969,,19.26
8970,,19.27
8971,,19.27
8972,,19.28
8973,,19.28
8974,,19.28
8975,,19.29
8976,,19.29
8977,,19.3
8978,,19.3
8979,,19.3
8980,,19.31
8981,,19.31
8982,,19.32
8983,,19.32
8984,,19.32
8985,,19.33
8986,,19.33
8987,,19.34
8988,,19.34
8989,,19.34
8990,,19.35
8991,,19.35
8992,,19.36
8993,,19.36
8994,,19.36
8995,,19.37
8996,,19.37
8997,,19.38
8998,,19.38
8999,,19.38
9000,,19.39
9001,,19.39
9002,,19.4
9003,,19.4
9004,,19.4
9005,,19.41
9006,,19.41
9007,,19.42
9008,,19.42
9009,,19.42
9010,,19.43
9011,,19.43
9012,,19.43
9013,,19.44
9014,,19.44
9015,,19.45
9016,,19.45
9017,,19.46
9018,,19.46
9019,,19.46
9020,,19.47
9021,,19.47
9022,,19.48
9023,,19.48
9024,,19.48
9025,,19.49
9026,,19.49
9027,,19.5
9028,,19.5
9029,,19.5
9030,,19.51
9031,,19.51
9032,,19.52
9033,,19.52
9034,,19.52
9035,,19.53
9036,,19.53
9037,,19.54
9038,,19.54
9039,,19.54
9040,,19.55
9041,,19.55
9042,,19.56
9043,,19.56
9044,,19.56
9045,,19.57
9046,,19.57
9047,,19.58
9048,,19.58
9049,,19.58
9050,,19.59
9051,,19.59
9052,,19.6
9053,,19.6
9054,,19.6
9055,,19.61
9056,,19.61
9057,,19.62
9058,,19.62
9059,,19.62
9060,,19.63
9061,,19.63
9062,,19.64
9063,,19.64
9064,,19.64
9065,,19.65
9066,,19.65
9067,,19.66
9068,,19.66
9069,,19.66
9070,,19.67
9071,,19.67
9072,,19.68
9073,,19.68
9074,,19.68
9075,,19.69
9076,,19.69
9077,,19.69
9078,,19.7
9079,,19.7
9080,,19.71
9081,,19.71
9082,,19.72
9083,,19.72
9084,,19.72
9085,,19.73
9086,,19.73
9087,,19.74
9088,,19.74
9089,,19.74
9090,,19.75
9091,,19.75
9092,,19.76
9093,,19.76
9094,,19.76
9095,,19.77
9096,,19.77
9097,,19.78
9098,,19.78
9099,,19.78
9100,,19.79
9101,,19.79
9102,,19.8
9103,,19.8
9104,,19.8
9105,,19.81
9106,,19.81
9107,,19.82
9108,,19.82
9109,,19.82
9110,,19.83
9111,,19.83
9112,,19.84
9113,,19.84
9114,,19.84
9115,,19.85
9116,,19.85
9117,,19.86
9118,,19.86
9119,,19.86
9120,,19.87
9121,,19.87
9122,,19.88
9123,,19.88
9124,,19.88
9125,,19.89
9126,,19.89
9127,,19.9
9128,,19.9
9129,,19.9
9130,,19.91
9131,,19.91
9132,,19.92
9133,,19.92
9134,,19.92
9135,,19.93
9136,,19.93
9137,,19.93
9138,,19.94
9139,,19.94
9140,,19.95
9141,,19.95
9142,,19.96
9143,,19.96
9144,,19.96
9145,,19.97
9146,,19.97
9147,,19.98
9148,,19.98
9149,,19.98
9150,,19.99
9151,,19.99
9152,,20.0
9153,,20.0
9154,,20.0
9155,,20.01
9156,,20.01
9157,,20.02
9158,,20.02
9159,,20.02
9160,,20.03
9161,,20.03
9162,,20.04
9163,,20.04
9164,,20.04
9165,,20.05
9166,,20.05
9167,,20.06
9168,,20.06
9169,,20.06
9170,,20.07
9171,,20.07
9172,,20.08
9173,,20.08
9174,,20.08
9175,,20.09
9176,,20.09
9177,,20.1
9178,,20.1
9179,,20.1
9180,,20.11
9181,,20.11
9182,,20.12
9183,,20.12
9184,,20.12
9185,,20.13
9186,,20.13
9187,,20.14
9188,,20.14
9189,,20.14
9190,,20.15
9191,,20.15
9192,,20.16
9193,,20.16
9194,,20.16
9195,,20.17
9196,,20.17
9197,,20.18
9198,,20.18
9199,,20.18
9200,,20.19
9201,,20.19
9202,,20.19
9203,,20.2
9204,,20.2
9205,,20.21
9206,,20.21
9207,,20.22
9208,,20.22
9209,,20.22
9210,,20.23
9211,,20.23
9212,,20.24
9213,,20.24
9214,,20.24
9215,,20.25
9216,,20.25
9217,,20.26
9218,,20.26
9219,,20.26
9220,,20.27
9221,,20.27
9222,,20.28
9223,,20.28
9224,,20.28
9225,,20.29
9226,,20.29
9227,,20.3
9228,,20.3
9229,,20.3
9230,,20.31
9231,,20.31
9232,,20.32
9233,,20.32
9234,,20.32
9235,,20.33
9236,,20.33
9237,,20.34
9238,,20.34
9239,,20.34
9240,,20.35
9241,,20.35
9242,,20.36
9243,,20.36
9244,,20.36
9245,,20.37
9246,,20.37
9247,,20.38
9248,,20.38
9249,,20.38
9250,,20.39
9251,,20.39
9252,,20.4
9253,,20.4
9254,,20.4
9255,,20.41
9256,,20.41
9257,,20.42
9258,,20.42
9259,,20.42
9260,,20.43
9261,,20.43
9262,,20.44
9263,,20.43
9264,,20.44
9265,,20.44
9266,,20.45
9267,,20.45
9268,,20.46
9269,,20.46
9270,,20.46
9271,,20.47
9272,,20.47
9273,,20.48
9274,,20.48
9275,,20.48
9276,,20.49
9277,,20.49
9278,,20.5
9279,,20.5
9280,,20.5
9281,,20.51
9282,,20.51
9283,,20.52
9284,,20.52
9285,,20.52
9286,,20.53
9287,,20.53
9288,,20.54
9289,,20.54
9290,,20.54
9291,,20.55
9292,,20.55
9293,,20.56
9294,,20.56
9295,,20.56
9296,,20.57
9297,,20.57
9298,,20.58
9299,,20.58
9300,,20.58
9301,,20.59
9302,,20.59
9303,,20.6
9304,,20.6
9305,,20.6
9306,,20.61
9307,,20.61
9308,,20.62
9309,,20.62
9310,,20.62
9311,,20.63
9312,,20.63
9313,,20.64
9314,,20.64
9315,,20.64
9316,,20.65
9317,,20.65
9318,,20.66
9319,,20.66
9320,,20.66
9321,,20.67
9322,,20.67
9323,,20.68
9324,,20.68
9325,,20.68
9326,,20.69
9327,,20.69
9328,,20.69
9329,,20.7
9330,,20.7
9331,,20.71
9332,,20.71
9333,,20.72
9334,,20.72
9335,,20.72
9336,,20.73
9337,,20.73
9338,,20.74
9339,,20.74
9340,,20.74
9341,,20.75
9342,,20.75
9343,,20.76
9344,,20.76
9345,,20.76
9346,,20.77
9347,,20.77
9348,,20.78
9349,,20.78
9350,,20.78
9351,,20.79
9352,,20.79
9353,,20.8
9354,,20.8
9355,,20.8
9356,,20.81
9357,,20.81
9358,,20.82
9359,,20.82
9360,,20.82
9361,,20.83
9362,,20.83
9363,,20.84
9364,,20.84
9365,,20.84
9366,,20.85
9367,,20.85
9368,,20.86
9369,,20.86
9370,,20.86
9371,,20.87
9372,,20.87
9373,,20.88
9374,,20.88
9375,,20.88
9376,,20.89
9377,,20.89
9378,,20.9
9379,,20.9
9380,,20.9
9381,,20.91
9382,,20.91
9383,,20.92
9384,,20.92
9385,,20.92
9386,,20.93
9387,,20.93
9388,,20.94
9389,,20.94
9390,,20.94
9391,,20.95
9392,,20.95
9393,,20.96
9394,,20.96
9395,,20.96
9396,,20.97
9397,,20.97
9398,,20.98
9399,,20.98
9400,,20.98
9401,,20.99
9402,,20.99
9403,,21.0
9404,,21.0
9405,,21.0
9406,,21.01
9407,,21.01
9408,,21.02
9409,,21.02
9410,,21.02
9411,,21.03
9412,,21.03
9413,,21.04
9414,,21.04
9415,,21.04
9416,,21.05
9417,,21.05
9418,,21.06
9419,,21.06
9420,,21.06
9421,,21.07
9422,,21.07
9423,,21.08
9424,,21.08
9425,,21.08
9426,,21.09
9427,,21.09
9428,,21.1
9429,,21.1
9430,,21.1
9431,,21.11
9432,,21.11
9433,,21.12
9434,,21.12
9435,,21.12
9436,,21.13
9437,,21.13
9438,,21.14
9439,,21.14
9440,,21.14
9441,,21.15
9442,,21.15
9443,,21.16
9444,,21.16
9445,,21.16
9446,,21.17
9447,,21.17
9448,,21.18
9449,,21.18
9450,,21.18
9451,,21.19
9452,,21.19
9453,,21.19
9454,,21.2
9455,,21.2
9456,,21.21
9457,,21.21
9458,,21.22
9459,,21.22
9460,,21.22
9461,,21.23
9462,,21.23
9463,,21.24
9464,,21.24
9465,,21.24
9466,,21.25
9467,,21.25
9468,,21.26
9469,,21.26
9470,,21.26
9471,,21.27
9472,,21.27
9473,,21.28
9474,,21.28
9475,,21.28
9476,,21.29
9477,,21.29
9478,,21.3
9479,,21.3
9480,,21.3
9481,,21.31
9482,,21.31
9483,,21.32
9484,,21.32
9485,,21.32
9486,,21.33
9487,,21.33
9488,,21.34
9489,,21.34
9490,,21.34
9491,,21.35
9492,,21.35
9493,,21.36
9494,,21.36
9495,,21.36
9496,,21.37
9497,,21.37
9498,,21.38
9499,,21.38
9500,,21.38
9501,,21.39
9502,,21.39
9503,,21.4
9504,,21.4
9505,,21.4
9506,,21.41
9507,,21.41
9508,,21.42
9509,,21.42
9510,,21.42
9511,,21.43
9512,,21.43
9513,,21.44
9514,,21.44
9515,,21.45
9516,,21.45
9517,,21.46
9518,,21.46
9519,,21.46
9520,,21.47
9521,,21.47
9522,,21.48
9523,,21.48
9524,,21.48
9525,,21.49
9526,,21.49
9527,,21.5
9528,,21.5
9529,,21.5
9530,,21.51
9531,,21.51
9532,,21.52
9533,,21.52
9534,,21.52
9535,,21.53
9536,,21.53
9537,,21.54
9538,,21.54
9539,,21.54
9540,,21.55
9541,,21.55
9542,,21.56
9543,,21.56
9544,,21.56
9545,,21.57
9546,,21.57
9547,,21.58
9548,,21.58
9549,,21.58
9550,,21.59
9551,,21.59
9552,,21.6
9553,,21.6
9554,,21.6
9555,,21.61
9556,,21.61
9557,,21.62
9558,,21.62
9559,,21.62
9560,,21.63
9561,,21.63
9562,,21.64
9563,,21.64
9564,,21.64
9565,,21.65
9566,,21.65
9567,,21.66
9568,,21.66
9569,,21.66
9570,,21.67
9571,,21.67
9572,,21.68
9573,,21.68
9574,,21.68
9575,,21.69
9576,,21.69
9577,,21.7
9578,,21.7
9579,,21.7
9580,,21.71
9581,,21.71
9582,,21.72
9583,,21.72
9584,,21.72
9585,,21.73
9586,,21.73
9587,,21.74
9588,,21.74
9589,,21.74
9590,,21.75
9591,,21.75
9592,,21.76
9593,,21.76
9594,,21.76
9595,,21.77
9596,,21.77
9597,,21.78
9598,,21.78
9599,,21.78
9600,,21.79
9601,,21.79
9602,,21.8
9603,,21.8
9604,,21.8
9605,,21.81
9606,,21.81
9607,,21.82
9608,,21.82
9609,,21.82
9610,,21.83
9611,,21.83
9612,,21.84
9613,,21.84
9614,,21.84
9615,,21.85
9616,,21.85
9617,,21.86
9618,,21.86
9619,,21.86
9620,,21.87
9621,,21.87
9622,,21.88
9623,,21.88
9624,,21.88
9625,,21.89
9626,,21.89
9627,,21.9
9628,,21.9
9629,,21.9
9630,,21.91
9631,,21.91
9632,,21.92
9633,,21.92
9634,,21.92
9635,,21.93
9636,,21.93
9637,,21.94
9638,,21.94
9639,,21.94
9640,,21.95
9641,,21.95
9642,,21.96
9643,,21.96
9644,,21.96
9645,,21.97
9646,,21.97
9647,,21.98
9648,,21.98
9649,,21.98
9650,,21.99
9651,,21.99
9652,,22.0
9653,,22.0
9654,,22.0
9655,,22.01
9656,,22.01
9657,,22.02
9658,,22.02
9659,,22.02
9660,,22.03
9661,,22.03
9662,,22.04
9663,,22.04
9664,,22.04
9665,,22.05
9666,,22.05
9667,,22.06
9668,,22.06
9669,,22.06
9670,,22.07
9671,,22.07
9672,,22.08
9673,,22.08
9674,,22.08
9675,,22.09
9676,,22.09
9677,,22.1
9678,,22.1
9679,,22.1
9680,,22.11
9681,,22.11
9682,,22.12
9683,,22.12
9684,,22.12
9685,,22.13
9686,,22.13
9687,,22.14
9688,,22.14
9689,,22.14
9690,,22.15
9691,,22.15
9692,,22.16
9693,,22.16
9694,,22.16
9695,,22.17
9696,,22.17
9697,,22.18
9698,,22.18
9699,,22.18
9700,,22.19
9701,,22.19
9702,,22.2
9703,,22.2
9704,,22.2
9705,,22.21
9706,,22.21
9707,,22.21
9708,,22.22
9709,,22.22
9710,,22.23
9711,,22.23
9712,,22.23
9713,,22.24
9714,,22.24
9715,,22.25
9716,,22.25
9717,,22.26
9718,,22.26
9719,,22.26
9720,,22.27
9721,,22.27
9722,,22.28
9723,,22.28
9724,,22.28
9725,,22.29
9726,,22.29
9727,,22.3
9728,,22.3
9729,,22.3
9730,,22.31
9731,,22.31
9732,,22.32
9733,,22.32
9734,,22.32
9735,,22.33
9736,,22.33
9737,,22.34
9738,,22.34
9739,,22.34
9740,,22.35
9741,,22.35
9742,,22.36
9743,,22.36
9744,,22.36
9745,,22.37
9746,,22.37
9747,,22.38
9748,,22.38
9749,,22.38
9750,,22.39
9751,,22.39
9752,,22.4
9753,,22.4
9754,,22.4
9755,,22.41
9756,,22.41
9757,,22.42
9758,,22.42
9759,,22.42
9760,,22.43
9761,,22.43
9762,,22.44
9763,,22.44
9764,,22.44
9765,,22.45
9766,,22.45
9767,,22.45
9768,,22.46
9769,,22.46
9770,,22.47
9771,,22.47
9772,,22.47
9773,,22.48
9774,,22.48
9775,,22.49
9776,,22.49
9777,,22.5
9778,,22.5
9779,,22.5
9780,,22.51
9781,,22.51
9782,,22.52
9783,,22.52
9784,,22.52
9785,,22.53
9786,,22.53
9787,,22.54
9788,,22.54
9789,,22.54
9790,,22.55
9791,,22.55
9792,,22.56
9793,,22.56
9794,,22.56
9795,,22.57
9796,,22.57
9797,,22.58
9798,,22.58
9799,,22.58
9800,,22.59
9801,,22.59
9802,,22.6
9803,,22.6
9804,,22.6
9805,,22.61
9806,,22.61
9807,,22.62
9808,,22.62
9809,,22.62
9810,,22.63
9811,,22.63
9812,,22.64
9813,,22.64
9814,,22.64
9815,,22.65
9816,,22.65
9817,,22.66
9818,,22.66
9819,,22.66
9820,,22.67
9821,,22.67
9822,,22.68
9823,,22.68
9824,,22.68
9825,,22.69
9826,,22.69
9827,,22.7
9828,,22.7
9829,,22.7
9830,,22.71
9831,,22.71
9832,,22.71
9833,,22.72
9834,,22.72
9835,,22.73
9836,,22.73
9837,,22.73
9838,,22.74
9839,,22.74
9840,,22.75
9841,,22.75
9842,,22.76
9843,,22.76
9844,,22.76
9845,,22.77
9846,,22.77
9847,,22.78
9848,,22.78
9849,,22.78
9850,,22.79
9851,,22.79
9852,,22.8
9853,,22.8
9854,,22.8
9855,,22.81
9856,,22.81
9857,,22.82
9858,,22.82
9859,,22.82
9860,,22.83
9861,,22.83
9862,,22.84
9863,,22.84
9864,,22.84
9865,,22.85
9866,,22.85
9867,,22.86
9868,,22.86
9869,,22.86
9870,,22.87
9871,,22.87
9872,,22.88
9873,,22.88
9874,,22.88
9875,,22.89
9876,,22.89
9877,,22.9
9878,,22.9
9879,,22.9
9880,,22.91
9881,,22.91
9882,,22.92
9883,,22.92
9884,,22.92
9885,,22.93
9886,,22.93
9887,,22.94
9888,,22.94
9889,,22.94
9890,,22.95
9891,,22.95
9892,,22.96
9893,,22.96
9894,,22.96
9895,,22.97
9896,,22.97
9897,,22.97
9898,,22.98
9899,,22.98
9900,,22.99
9901,,22.99
9902,,23.0
9903,,23.0
9904,,23.0
9905,,23.01
9906,,23.01
9907,,23.02
9908,,23.02
9909,,23.02
9910,,23.03
9911,,23.03
9912,,23.04
9913,,23.04
9914,,23.04
9915,,23.05
9916,,23.05
9917,,23.06
9918,,23.06
9919,,23.06
9920,,23.07
9921,,23.07
9922,,23.08
9923,,23.08
9924,,23.08
9925,,23.09
9926,,23.09
9927,,23.1
9928,,23.1
9929,,23.1
9930,,23.11
9931,,23.11
9932,,23.12
9933,,23.12
9934,,23.12
9935,,23.13
9936,,23.13
9937,,23.14
9938,,23.14
9939,,23.14
9940,,23.15
9941,,23.15
9942,,23.16
9943,,23.16
9944,,23.16
9945,,23.17
9946,,23.17
9947,,23.18
9948,,23.18
9949,,23.18
9950,,23.19
9951,,23.19
9952,,23.2
9953,,23.2
9954,,23.2
9955,,23.21
9956,,23.21
9957,,23.21
9958,,23.22
9959,,23.22
9960,,23.23
9961,,23.23
9962,,23.23
9963,,23.24
9964,,23.24
9965,,23.25
9966,,23.25
9967,,23.26
9968,,23.26
9969,,23.26
9970,,23.27
9971,,23.27
9972,,23.28
9973,,23.28
9974,,23.28
9975,,23.29
9976,,23.29
9977,,23.3
9978,,23.3
9979,,23.3
9980,,23.31
9981,,23.31
9982,,23.32
9983,,23.32
9984,,23.32
9985,,23.33
9986,,23.33
9987,,23.34
9988,,23.34
9989,,23.34
9990,,23.35
9991,,23.35
9992,,23.36
9993,,23.36
9994,,23.36
9995,,23.37
9996,,23.37
9997,,23.38
9998,,23.38
9999,,23.38
10000,,23.39
10001,,23.39
10002,,23.4
10003,,23.4
10004,,23.4
10005,,23.41
10006,,23.41
10007,,23.42
10008,,23.42
10009,,23.42
10010,,23.43
10011,,23.43
10012,,23.44
10013,,23.44
10014,,23.44
10015,,23.45
10016,,23.45
10017,,23.46
10018,,23.46
10019,,23.34
10020,,0.0
10021,,86.27
10022,,0.0
10023,,1.55
